item_id,dept_id,cat_id,store_id,state_id,wm_yr_wk,snap_CA,snap_TX,snap_WI,sell_price,dayofweek,weekofyear,month,year,date,sales
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11659,0,0,0,8.57,5,39,10,2016,2016-10-01,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11659,0,0,0,8.57,6,39,10,2016,2016-10-02,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11659,0,0,0,8.57,0,40,10,2016,2016-10-03,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11659,0,0,0,8.57,1,40,10,2016,2016-10-04,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11659,0,0,0,8.57,2,40,10,2016,2016-10-05,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11659,0,0,0,8.57,3,40,10,2016,2016-10-06,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11659,0,0,0,8.57,4,40,10,2016,2016-10-07,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11659,1,0,0,8.57,5,40,10,2016,2016-10-08,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11659,1,0,0,8.57,6,40,10,2016,2016-10-09,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11659,1,0,0,8.57,0,41,10,2016,2016-10-10,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11659,1,0,0,8.57,1,41,10,2016,2016-10-11,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11659,1,0,0,8.57,2,41,10,2016,2016-10-12,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11659,0,0,0,8.57,3,41,10,2016,2016-10-13,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11659,1,0,0,8.57,4,41,10,2016,2016-10-14,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11659,0,0,0,8.57,5,41,10,2016,2016-10-15,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11659,1,0,0,8.57,6,41,10,2016,2016-10-16,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11659,1,0,0,8.57,0,42,10,2016,2016-10-17,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11659,0,0,0,8.57,1,42,10,2016,2016-10-18,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11659,0,0,0,8.57,2,42,10,2016,2016-10-19,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11659,0,0,0,8.57,3,42,10,2016,2016-10-20,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11659,0,0,0,8.57,4,42,10,2016,2016-10-21,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11659,0,0,0,8.57,5,42,10,2016,2016-10-22,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11659,0,0,0,8.57,6,42,10,2016,2016-10-23,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11659,0,0,0,8.57,0,43,10,2016,2016-10-24,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11659,0,0,0,8.57,1,43,10,2016,2016-10-25,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11659,1,0,0,8.57,2,43,10,2016,2016-10-26,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11659,0,0,0,8.57,3,43,10,2016,2016-10-27,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11659,0,0,0,8.57,4,43,10,2016,2016-10-28,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11659,0,0,0,8.57,5,43,10,2016,2016-10-29,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11659,1,0,0,8.57,6,43,10,2016,2016-10-30,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11659,0,0,0,8.57,0,44,10,2016,2016-10-31,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11659,0,0,0,3.84,5,39,10,2016,2016-10-01,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11659,0,0,0,3.84,6,39,10,2016,2016-10-02,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11659,0,0,0,3.84,0,40,10,2016,2016-10-03,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11659,0,0,0,3.84,1,40,10,2016,2016-10-04,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11659,0,0,0,3.84,2,40,10,2016,2016-10-05,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11659,0,0,0,3.84,3,40,10,2016,2016-10-06,1
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11659,0,0,0,3.84,4,40,10,2016,2016-10-07,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11659,1,0,0,3.84,5,40,10,2016,2016-10-08,1
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11659,1,0,0,3.84,6,40,10,2016,2016-10-09,0
