item_id,dept_id,cat_id,store_id,state_id,wm_yr_wk,snap_CA,snap_TX,snap_WI,sell_price,dayofweek,weekofyear,month,year,date,sales
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11657,0,0,0,8.21,5,13,4,2017,2017-04-01,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11657,1,0,0,8.21,6,13,4,2017,2017-04-02,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11657,0,0,0,8.21,0,14,4,2017,2017-04-03,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11657,0,0,0,8.21,1,14,4,2017,2017-04-04,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11657,0,0,0,8.21,2,14,4,2017,2017-04-05,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11657,0,0,0,8.21,3,14,4,2017,2017-04-06,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11657,1,0,0,8.21,4,14,4,2017,2017-04-07,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11657,0,0,0,8.21,5,14,4,2017,2017-04-08,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11657,1,0,0,8.21,6,14,4,2017,2017-04-09,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11657,0,0,0,8.21,0,15,4,2017,2017-04-10,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11657,1,0,0,8.21,1,15,4,2017,2017-04-11,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11657,1,0,0,8.21,2,15,4,2017,2017-04-12,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11657,0,0,0,8.21,3,15,4,2017,2017-04-13,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11657,0,0,0,8.21,4,15,4,2017,2017-04-14,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11657,0,0,0,8.21,5,15,4,2017,2017-04-15,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11657,1,0,0,8.21,6,15,4,2017,2017-04-16,3
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11657,0,0,0,8.21,0,16,4,2017,2017-04-17,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11657,0,0,0,8.21,1,16,4,2017,2017-04-18,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11657,1,0,0,8.21,2,16,4,2017,2017-04-19,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11657,0,0,0,8.21,3,16,4,2017,2017-04-20,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11657,1,0,0,8.21,4,16,4,2017,2017-04-21,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11657,0,0,0,8.21,5,16,4,2017,2017-04-22,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11657,1,0,0,8.21,6,16,4,2017,2017-04-23,0
