item_id,dept_id,cat_id,store_id,state_id,wm_yr_wk,snap_CA,snap_TX,snap_WI,sell_price,dayofweek,weekofyear,month,year,date,sales
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11649,0,0,0,8.67,2,9,3,2017,2017-03-01,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11649,0,0,0,8.67,3,9,3,2017,2017-03-02,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11649,0,0,0,8.67,4,9,3,2017,2017-03-03,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11649,1,0,0,8.67,5,9,3,2017,2017-03-04,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11649,0,0,0,8.67,6,9,3,2017,2017-03-05,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11649,0,0,0,8.67,0,10,3,2017,2017-03-06,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11649,1,0,0,8.67,1,10,3,2017,2017-03-07,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11649,1,0,0,8.67,2,10,3,2017,2017-03-08,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11649,0,0,0,8.67,3,10,3,2017,2017-03-09,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11649,0,0,0,8.67,4,10,3,2017,2017-03-10,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11649,1,0,0,8.67,5,10,3,2017,2017-03-11,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11649,1,0,0,8.67,6,10,3,2017,2017-03-12,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11649,0,0,0,8.67,0,11,3,2017,2017-03-13,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11649,1,0,0,8.67,1,11,3,2017,2017-03-14,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11649,0,0,0,8.67,2,11,3,2017,2017-03-15,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11649,0,0,0,8.67,3,11,3,2017,2017-03-16,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11649,0,0,0,8.67,4,11,3,2017,2017-03-17,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11649,0,0,0,8.67,5,11,3,2017,2017-03-18,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11649,0,0,0,8.67,6,11,3,2017,2017-03-19,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11649,0,0,0,8.67,0,12,3,2017,2017-03-20,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11649,1,0,0,8.67,1,12,3,2017,2017-03-21,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11649,1,0,0,8.67,2,12,3,2017,2017-03-22,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11649,0,0,0,8.67,3,12,3,2017,2017-03-23,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11649,1,0,0,8.67,4,12,3,2017,2017-03-24,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11649,0,0,0,8.67,5,12,3,2017,2017-03-25,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11649,1,0,0,8.67,6,12,3,2017,2017-03-26,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11649,1,0,0,8.67,0,13,3,2017,2017-03-27,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11649,1,0,0,8.67,1,13,3,2017,2017-03-28,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11649,0,0,0,8.67,2,13,3,2017,2017-03-29,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11649,0,0,0,8.67,3,13,3,2017,2017-03-30,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11649,0,0,0,8.67,4,13,3,2017,2017-03-31,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11649,0,0,0,3.81,2,9,3,2017,2017-03-01,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11649,0,0,0,3.81,3,9,3,2017,2017-03-02,0
