item_id,dept_id,cat_id,store_id,state_id,wm_yr_wk,snap_CA,snap_TX,snap_WI,sell_price,dayofweek,weekofyear,month,year,date,sales
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11651,0,0,0,8.37,3,35,9,2016,2016-09-01,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11651,1,0,0,8.37,4,35,9,2016,2016-09-02,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11651,1,0,0,8.37,5,35,9,2016,2016-09-03,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11651,0,0,0,8.37,6,35,9,2016,2016-09-04,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11651,1,0,0,8.37,0,36,9,2016,2016-09-05,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11651,0,0,0,8.37,1,36,9,2016,2016-09-06,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11651,1,0,0,8.37,2,36,9,2016,2016-09-07,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11651,0,0,0,8.37,3,36,9,2016,2016-09-08,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11651,0,0,0,8.37,4,36,9,2016,2016-09-09,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11651,0,0,0,8.37,5,36,9,2016,2016-09-10,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11651,1,0,0,8.37,6,36,9,2016,2016-09-11,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11651,0,0,0,8.37,0,37,9,2016,2016-09-12,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11651,1,0,0,8.37,1,37,9,2016,2016-09-13,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11651,0,0,0,8.37,2,37,9,2016,2016-09-14,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11651,1,0,0,8.37,3,37,9,2016,2016-09-15,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11651,0,0,0,8.37,4,37,9,2016,2016-09-16,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11651,0,0,0,8.37,5,37,9,2016,2016-09-17,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11651,0,0,0,8.37,6,37,9,2016,2016-09-18,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11651,1,0,0,8.37,0,38,9,2016,2016-09-19,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11651,1,0,0,8.37,1,38,9,2016,2016-09-20,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11651,0,0,0,8.37,2,38,9,2016,2016-09-21,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11651,0,0,0,8.37,3,38,9,2016,2016-09-22,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11651,1,0,0,8.37,4,38,9,2016,2016-09-23,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11651,0,0,0,8.37,5,38,9,2016,2016-09-24,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11651,0,0,0,8.37,6,38,9,2016,2016-09-25,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11651,0,0,0,8.37,0,39,9,2016,2016-09-26,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11651,0,0,0,8.37,1,39,9,2016,2016-09-27,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11651,0,0,0,8.37,2,39,9,2016,2016-09-28,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11651,0,0,0,8.37,3,39,9,2016,2016-09-29,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11651,0,0,0,8.37,4,39,9,2016,2016-09-30,1
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11651,0,0,0,3.4,3,35,9,2016,2016-09-01,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11651,1,0,0,3.4,4,35,9,2016,2016-09-02,1
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11651,1,0,0,3.4,5,35,9,2016,2016-09-03,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11651,0,0,0,3.4,6,35,9,2016,2016-09-04,1
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11651,1,0,0,3.4,0,36,9,2016,2016-09-05,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11651,0,0,0,3.4,1,36,9,2016,2016-09-06,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11651,1,0,0,3.4,2,36,9,2016,2016-09-07,1
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11651,0,0,0,3.4,3,36,9,2016,2016-09-08,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11651,0,0,0,3.4,4,36,9,2016,2016-09-09,1
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11651,0,0,0,3.4,5,36,9,2016,2016-09-10,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11651,1,0,0,3.4,6,36,9,2016,2016-09-11,1
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11651,0,0,0,3.4,0,37,9,2016,2016-09-12,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11651,1,0,0,3.4,1,37,9,2016,2016-09-13,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11651,0,0,0,3.4,2,37,9,2016,2016-09-14,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11651,1,0,0,3.4,3,37,9,2016,2016-09-15,1
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11651,0,0,0,3.4,4,37,9,2016,2016-09-16,1
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11651,0,0,0,3.4,5,37,9,2016,2016-09-17,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11651,0,0,0,3.4,6,37,9,2016,2016-09-18,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11651,1,0,0,3.4,0,38,9,2016,2016-09-19,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11651,1,0,0,3.4,1,38,9,2016,2016-09-20,0
