item_id,dept_id,cat_id,store_id,state_id,wm_yr_wk,snap_CA,snap_TX,snap_WI,sell_price,dayofweek,weekofyear,month,year,date,sales
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,9.06,2,22,6,2016,2016-06-01,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,9.06,3,22,6,2016,2016-06-02,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11626,1,0,0,9.06,4,22,6,2016,2016-06-03,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,9.06,5,22,6,2016,2016-06-04,2
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,9.06,6,22,6,2016,2016-06-05,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,9.06,0,23,6,2016,2016-06-06,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11626,1,0,0,9.06,1,23,6,2016,2016-06-07,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11626,1,0,0,9.06,2,23,6,2016,2016-06-08,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,9.06,3,23,6,2016,2016-06-09,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,9.06,4,23,6,2016,2016-06-10,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,9.06,5,23,6,2016,2016-06-11,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11626,1,0,0,9.06,6,23,6,2016,2016-06-12,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11626,1,0,0,9.06,0,24,6,2016,2016-06-13,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11626,1,0,0,9.06,1,24,6,2016,2016-06-14,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,9.06,2,24,6,2016,2016-06-15,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,9.06,3,24,6,2016,2016-06-16,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,9.06,4,24,6,2016,2016-06-17,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,9.06,5,24,6,2016,2016-06-18,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,9.06,6,24,6,2016,2016-06-19,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11626,1,0,0,9.06,0,25,6,2016,2016-06-20,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,9.06,1,25,6,2016,2016-06-21,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,9.06,2,25,6,2016,2016-06-22,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11626,1,0,0,9.06,3,25,6,2016,2016-06-23,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11626,1,0,0,9.06,4,25,6,2016,2016-06-24,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,9.06,5,25,6,2016,2016-06-25,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11626,1,0,0,9.06,6,25,6,2016,2016-06-26,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,9.06,0,26,6,2016,2016-06-27,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,9.06,1,26,6,2016,2016-06-28,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,9.06,2,26,6,2016,2016-06-29,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,9.06,3,26,6,2016,2016-06-30,1
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,3.76,2,22,6,2016,2016-06-01,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,3.76,3,22,6,2016,2016-06-02,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11626,1,0,0,3.76,4,22,6,2016,2016-06-03,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,3.76,5,22,6,2016,2016-06-04,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,3.76,6,22,6,2016,2016-06-05,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,3.76,0,23,6,2016,2016-06-06,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11626,1,0,0,3.76,1,23,6,2016,2016-06-07,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11626,1,0,0,3.76,2,23,6,2016,2016-06-08,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,3.76,3,23,6,2016,2016-06-09,1
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,3.76,4,23,6,2016,2016-06-10,1
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,3.76,5,23,6,2016,2016-06-11,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11626,1,0,0,3.76,6,23,6,2016,2016-06-12,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11626,1,0,0,3.76,0,24,6,2016,2016-06-13,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11626,1,0,0,3.76,1,24,6,2016,2016-06-14,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,3.76,2,24,6,2016,2016-06-15,1
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,3.76,3,24,6,2016,2016-06-16,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,3.76,4,24,6,2016,2016-06-17,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,3.76,5,24,6,2016,2016-06-18,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,3.76,6,24,6,2016,2016-06-19,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11626,1,0,0,3.76,0,25,6,2016,2016-06-20,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,3.76,1,25,6,2016,2016-06-21,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,3.76,2,25,6,2016,2016-06-22,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11626,1,0,0,3.76,3,25,6,2016,2016-06-23,1
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11626,1,0,0,3.76,4,25,6,2016,2016-06-24,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11626,0,0,0,3.76,5,25,6,2016,2016-06-25,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11626,1,0,0,3.76,6,25,6,2016,2016-06-26,0
