item_id,dept_id,cat_id,store_id,state_id,wm_yr_wk,snap_CA,snap_TX,snap_WI,sell_price,dayofweek,weekofyear,month,year,date,sales
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11641,0,0,0,7.71,2,5,2,2017,2017-02-01,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11641,0,0,0,7.71,3,5,2,2017,2017-02-02,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11641,1,0,0,7.71,4,5,2,2017,2017-02-03,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11641,0,0,0,7.71,5,5,2,2017,2017-02-04,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11641,0,0,0,7.71,6,5,2,2017,2017-02-05,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11641,1,0,0,7.71,0,6,2,2017,2017-02-06,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11641,1,0,0,7.71,1,6,2,2017,2017-02-07,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11641,1,0,0,7.71,2,6,2,2017,2017-02-08,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11641,1,0,0,7.71,3,6,2,2017,2017-02-09,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11641,1,0,0,7.71,4,6,2,2017,2017-02-10,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11641,1,0,0,7.71,5,6,2,2017,2017-02-11,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11641,0,0,0,7.71,6,6,2,2017,2017-02-12,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11641,0,0,0,7.71,0,7,2,2017,2017-02-13,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11641,1,0,0,7.71,1,7,2,2017,2017-02-14,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11641,0,0,0,7.71,2,7,2,2017,2017-02-15,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11641,0,0,0,7.71,3,7,2,2017,2017-02-16,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11641,0,0,0,7.71,4,7,2,2017,2017-02-17,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11641,0,0,0,7.71,5,7,2,2017,2017-02-18,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11641,1,0,0,7.71,6,7,2,2017,2017-02-19,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11641,0,0,0,7.71,0,8,2,2017,2017-02-20,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11641,0,0,0,7.71,1,8,2,2017,2017-02-21,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11641,0,0,0,7.71,2,8,2,2017,2017-02-22,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11641,1,0,0,7.71,3,8,2,2017,2017-02-23,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11641,1,0,0,7.71,4,8,2,2017,2017-02-24,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11641,0,0,0,7.71,5,8,2,2017,2017-02-25,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11641,0,0,0,7.71,6,8,2,2017,2017-02-26,0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11641,1,0,0,7.71,0,9,2,2017,2017-02-27,1
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,11641,0,0,0,7.71,1,9,2,2017,2017-02-28,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11641,0,0,0,4.09,2,5,2,2017,2017-02-01,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11641,0,0,0,4.09,3,5,2,2017,2017-02-02,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11641,1,0,0,4.09,4,5,2,2017,2017-02-03,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11641,0,0,0,4.09,5,5,2,2017,2017-02-04,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11641,0,0,0,4.09,6,5,2,2017,2017-02-05,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11641,1,0,0,4.09,0,6,2,2017,2017-02-06,0
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,11641,1,0,0,4.09,1,6,2,2017,2017-02-07,0
